created_at,Gas Resistance (Ohms),Pressure (Pa),Stationary IAQ,Breath VOC Equivalent (ppm),CO2 Equivalent (ppm),Compensated Temperature (°C),Compensated Humidity (Relative %),BSEC Accuracy (%3)
2024-11-27T22:13:42Z,446673.0,101807.14,50.0,0.49,600.0,22.56,45.55,0.0
2024-11-27T22:14:29Z,80553.0,101820.68,50.0,0.49,600.0,22.95,44.76,0.0
2024-11-27T22:15:47Z,94482.0,101831.15,50.0,0.49,600.0,23.35,42.91,0.0
2024-11-27T22:16:34Z,96567.0,101835.0,50.0,0.49,600.0,23.39,43.11,0.0
2024-11-27T22:17:20Z,97896.0,101837.07,50.0,0.49,600.0,23.46,41.85,0.0
2024-11-27T22:18:07Z,98291.0,101839.97,50.0,0.5,601.0,23.58,41.74,1.0
2024-11-27T22:18:54Z,98121.0,101840.4,52.0,0.53,610.0,23.64,41.47,1.0
2024-11-27T22:19:25Z,98518.0,101840.08,51.0,0.52,607.0,23.64,42.43,1.0
2024-11-27T22:20:12Z,96896.0,101839.83,52.0,0.52,609.0,23.66,43.83,1.0
2024-11-27T22:20:59Z,94117.0,101840.38,54.0,0.55,618.0,23.64,44.53,1.0
2024-11-27T22:21:45Z,91428.0,101837.03,62.0,0.65,648.0,23.63,43.36,1.0
2024-11-27T22:22:47Z,89323.0,101839.46,69.0,0.77,695.0,23.67,43.59,1.0
2024-11-27T22:23:34Z,88489.0,101844.01,74.0,0.86,740.0,23.71,43.35,1.0
2024-11-27T22:24:21Z,88765.0,101844.09,74.0,0.87,749.0,23.77,44.26,1.0
2024-11-27T22:25:11Z,87134.0,101845.8,78.0,0.94,780.0,23.78,44.14,1.0
2024-11-27T22:26:13Z,86166.0,101844.64,81.0,1.02,818.0,23.81,43.89,1.0
2024-11-27T22:27:00Z,84628.0,101846.69,86.0,1.15,867.0,23.8,43.05,1.0
2024-11-27T22:28:33Z,82821.0,101849.87,93.0,1.34,935.0,23.84,43.76,1.0
2024-11-27T22:29:20Z,82421.0,101850.07,95.0,1.4,954.0,23.86,44.57,1.0
2024-11-27T22:30:07Z,80859.0,101853.69,98.0,1.5,986.0,23.87,44.08,1.0
2024-11-27T22:30:55Z,80025.0,101857.32,100.0,1.56,1002.0,23.87,45.73,1.0
2024-11-27T22:31:42Z,79281.0,101860.31,103.0,1.67,1032.0,23.88,44.95,1.0
2024-11-27T22:32:44Z,78120.0,101861.91,108.0,1.86,1080.0,23.89,44.39,1.0
2024-11-27T22:33:14Z,78624.0,101862.73,107.0,1.84,1076.0,23.9,43.95,1.0
2024-11-27T22:34:01Z,77622.0,101863.44,112.0,2.05,1124.0,23.95,43.92,1.0
2024-11-27T22:34:47Z,77062.0,101866.13,114.0,2.17,1147.0,23.98,43.77,1.0
2024-11-27T22:35:34Z,76509.0,101867.22,117.0,2.3,1174.0,24.01,43.71,1.0
2024-11-27T22:36:20Z,75694.0,101868.9,119.0,2.43,1197.0,24.02,43.12,1.0
2024-11-27T22:37:07Z,75360.0,101870.28,122.0,2.56,1221.0,24.02,43.25,1.0
2024-11-27T22:37:54Z,75227.0,101871.0,124.0,2.7,1244.0,24.03,43.93,1.0
2024-11-27T22:39:12Z,74181.0,101871.93,128.0,2.98,1288.0,24.0,44.01,1.0
2024-11-27T22:39:27Z,73732.0,101872.49,129.0,3.03,1294.0,24.0,43.37,1.0
2024-11-27T22:40:14Z,73163.0,101871.88,133.0,3.28,1330.0,24.03,44.28,1.0
2024-11-27T22:41:00Z,73226.0,101872.95,133.0,3.31,1334.0,24.02,43.32,1.0
2024-11-27T22:41:47Z,72727.0,101877.3,136.0,3.51,1360.0,24.04,44.05,2.0
2024-11-27T22:42:34Z,72851.0,101878.46,139.0,3.82,1397.0,24.09,42.48,2.0
2024-11-27T22:43:21Z,72295.0,101878.66,139.0,3.77,1391.0,24.08,43.89,2.0
2024-11-27T22:44:07Z,71930.0,101881.84,139.0,3.84,1399.0,24.09,43.91,2.0
2024-11-27T22:44:54Z,70796.0,101885.34,141.0,3.95,1411.0,24.11,44.47,2.0
2024-11-27T22:45:43Z,70503.0,101883.14,142.0,4.04,1422.0,24.09,43.94,2.0
2024-11-27T22:52:28Z,0.0,101873.18,50.0,0.49,600.0,23.73,44.55,0.0
2024-11-27T22:52:57Z,0.0,101878.42,50.0,0.49,600.0,23.77,44.87,0.0
2024-11-27T22:53:13Z,0.0,101876.11,50.0,0.49,600.0,23.78,44.87,0.0
2024-11-27T22:53:43Z,0.0,101877.91,50.0,0.49,600.0,23.81,43.02,0.0
2024-11-27T22:53:58Z,0.0,101876.4,50.0,0.49,600.0,23.84,42.33,0.0
2024-11-27T22:54:28Z,0.0,101882.73,50.0,0.49,600.0,23.9,43.53,0.0
2024-11-27T22:54:58Z,0.0,101881.34,50.0,0.49,600.0,23.9,44.23,0.0
2024-11-27T22:55:13Z,0.0,101883.34,50.0,0.49,600.0,23.93,45.06,0.0
2024-11-27T22:55:43Z,0.0,101885.31,50.0,0.49,600.0,23.95,43.97,0.0
2024-11-27T22:55:58Z,0.0,101885.12,50.0,0.49,600.0,23.94,42.2,0.0
2024-11-27T22:56:28Z,0.0,101884.41,50.0,0.49,600.0,23.95,42.64,0.0
2024-11-27T22:56:43Z,0.0,101885.3,50.0,0.49,600.0,23.97,43.48,0.0
2024-11-27T22:57:13Z,0.0,101888.05,50.0,0.49,600.0,23.97,42.08,1.0
2024-11-27T22:57:43Z,0.0,101888.3,50.0,0.5,600.0,24.01,41.79,1.0
2024-11-27T22:57:59Z,0.0,101889.23,50.0,0.49,600.0,24.02,41.38,1.0
2024-11-27T22:58:29Z,0.0,101890.82,50.0,0.49,600.0,24.04,41.33,1.0
2024-11-27T22:58:59Z,0.0,101888.5,50.0,0.5,600.0,24.0,42.56,1.0
2024-11-27T22:59:14Z,0.0,101888.12,50.0,0.5,601.0,23.99,41.88,1.0
2024-11-27T22:59:44Z,0.0,101889.87,50.0,0.5,600.0,24.01,41.27,1.0
2024-11-27T23:00:14Z,0.0,101891.84,50.0,0.49,600.0,24.02,40.98,1.0
2024-11-27T23:00:44Z,0.0,101892.94,50.0,0.5,603.0,24.02,40.75,1.0
2024-11-27T23:00:59Z,0.0,101894.36,50.0,0.49,600.0,24.01,40.78,1.0
2024-11-27T23:01:14Z,0.0,101892.94,50.0,0.49,600.0,24.0,40.82,1.0
2024-11-27T23:01:44Z,0.0,101895.51,50.0,0.49,600.0,24.0,41.0,1.0
2024-11-27T23:02:14Z,0.0,101893.58,50.0,0.49,600.0,23.96,41.45,1.0
2024-11-27T23:02:29Z,0.0,101891.96,50.0,0.5,601.0,23.96,41.16,1.0
2024-11-27T23:02:44Z,0.0,101893.17,50.0,0.49,600.0,23.95,40.96,1.0
2024-11-27T23:03:14Z,0.0,101894.15,51.0,0.51,604.0,23.97,40.94,1.0
2024-11-27T23:03:29Z,0.0,101894.51,50.0,0.5,602.0,23.97,40.8,1.0
2024-11-27T23:04:00Z,0.0,101895.05,50.0,0.5,600.0,23.99,40.92,1.0
2024-11-27T23:04:30Z,0.0,101893.84,50.0,0.5,601.0,23.98,40.65,1.0
2024-11-27T23:05:00Z,0.0,101895.78,50.0,0.51,603.0,23.98,40.66,1.0
2024-11-27T23:05:15Z,0.0,101897.89,50.0,0.49,600.0,23.95,40.59,1.0
2024-11-27T23:05:30Z,0.0,101895.64,50.0,0.5,602.0,23.95,40.58,1.0
2024-11-27T23:06:00Z,0.0,101900.16,50.0,0.5,602.0,23.97,40.7,1.0
2024-11-27T23:06:30Z,0.0,101898.24,50.0,0.5,600.0,23.98,40.82,1.0
2024-11-27T23:06:45Z,0.0,101901.09,50.0,0.5,600.0,23.98,40.66,1.0
2024-11-27T23:07:15Z,0.0,101900.08,50.0,0.5,602.0,23.98,40.54,1.0
2024-11-27T23:07:30Z,0.0,101903.23,50.0,0.5,600.0,23.98,40.64,1.0
2024-11-27T23:08:00Z,0.0,101903.52,50.0,0.5,600.0,23.96,40.65,1.0
2024-11-27T23:08:15Z,0.0,101904.27,50.0,0.49,600.0,23.96,41.74,1.0
2024-11-27T23:08:45Z,0.0,101906.62,50.0,0.49,600.0,23.96,42.33,1.0
2024-11-27T23:09:15Z,0.0,101901.51,50.0,0.5,602.0,23.97,42.25,1.0
2024-11-27T23:09:45Z,0.0,101903.12,50.0,0.51,603.0,23.95,41.15,1.0
2024-11-27T23:10:15Z,0.0,101898.98,51.0,0.51,604.0,23.88,41.72,1.0
2024-11-27T23:10:46Z,0.0,101900.99,51.0,0.51,605.0,23.84,40.85,1.0
2024-11-27T23:11:16Z,0.0,101898.55,51.0,0.52,607.0,23.82,41.86,1.0
2024-11-27T23:11:46Z,0.0,101896.02,51.0,0.52,607.0,23.79,41.68,1.0
2024-11-27T23:12:01Z,0.0,101899.12,52.0,0.53,610.0,23.74,42.58,1.0
2024-11-27T23:12:31Z,0.0,101896.3,53.0,0.53,613.0,23.72,42.3,1.0
2024-11-27T23:13:01Z,0.0,101898.11,53.0,0.54,614.0,23.74,41.33,1.0
2024-11-27T23:13:16Z,0.0,101896.7,54.0,0.55,617.0,23.77,42.07,1.0
2024-11-27T23:13:46Z,0.0,101902.26,55.0,0.56,621.0,23.81,42.31,1.0
2024-11-27T23:14:16Z,0.0,101899.2,54.0,0.55,619.0,23.81,41.52,1.0
2024-11-27T23:14:46Z,0.0,101900.14,55.0,0.57,623.0,23.81,41.1,1.0
2024-11-27T23:15:16Z,0.0,101899.28,57.0,0.58,628.0,23.73,41.37,1.0
2024-11-27T23:15:31Z,0.0,101899.48,56.0,0.57,625.0,23.7,42.2,1.0
2024-11-27T23:16:01Z,0.0,101899.2,57.0,0.58,628.0,23.67,42.18,1.0
2024-11-27T23:16:31Z,0.0,101898.89,57.0,0.59,629.0,23.68,41.77,1.0
2024-11-27T23:17:01Z,0.0,101905.59,57.0,0.58,628.0,23.72,44.05,1.0
2024-11-27T23:17:16Z,0.0,101903.35,57.0,0.59,629.0,23.73,43.63,1.0
2024-11-27T23:17:46Z,0.0,101905.7,56.0,0.58,627.0,23.76,43.29,1.0
2024-11-27T23:18:16Z,0.0,101907.38,57.0,0.59,631.0,23.77,42.3,1.0
2024-11-27T23:18:47Z,0.0,101906.25,59.0,0.61,637.0,23.77,42.48,1.0
2024-11-27T23:19:17Z,0.0,101907.34,69.0,0.77,690.0,23.73,42.26,1.0
2024-11-27T23:19:47Z,0.0,101908.98,69.0,0.78,698.0,23.75,41.8,1.0
2024-11-27T23:20:02Z,0.0,101905.07,69.0,0.78,696.0,23.74,42.5,1.0
2024-11-27T23:20:32Z,0.0,101909.31,68.0,0.76,687.0,23.7,44.2,1.0
2024-11-27T23:21:02Z,0.0,101908.74,67.0,0.74,674.0,23.7,44.93,1.0
2024-11-27T23:21:17Z,0.0,101909.19,66.0,0.72,664.0,23.7,45.06,1.0
2024-11-27T23:21:47Z,0.0,101908.15,67.0,0.74,678.0,23.68,44.25,1.0
2024-11-27T23:22:02Z,0.0,101906.91,67.0,0.73,671.0,23.68,43.95,1.0
2024-11-27T23:22:32Z,0.0,101907.81,67.0,0.74,677.0,23.69,43.66,1.0
2024-11-27T23:23:02Z,0.0,101910.95,67.0,0.74,674.0,23.75,44.18,1.0
2024-11-27T23:23:32Z,0.0,101910.2,68.0,0.75,683.0,23.76,44.86,1.0
2024-11-27T23:23:47Z,0.0,101913.54,69.0,0.77,694.0,23.77,45.0,1.0
2024-11-27T23:24:17Z,0.0,101912.73,70.0,0.79,705.0,23.78,45.4,1.0
2024-11-27T23:24:32Z,0.0,101913.0,71.0,0.81,712.0,23.77,44.12,1.0
2024-11-27T23:25:02Z,0.0,101914.23,71.0,0.81,713.0,23.81,42.95,1.0
2024-11-27T23:25:33Z,0.0,101916.3,73.0,0.84,732.0,23.82,41.69,1.0
2024-11-27T23:26:04Z,0.0,101917.15,74.0,0.87,746.0,23.83,41.32,1.0
2024-11-27T23:26:33Z,0.0,101919.38,75.0,0.88,753.0,23.87,43.87,1.0
2024-11-27T23:27:03Z,0.0,101917.9,75.0,0.89,755.0,23.82,44.52,1.0
2024-11-27T23:27:33Z,0.0,101916.23,76.0,0.91,764.0,23.76,43.39,1.0
2024-11-27T23:27:48Z,0.0,101916.5,76.0,0.91,764.0,23.75,43.8,1.0
2024-11-27T23:28:18Z,0.0,101919.45,77.0,0.94,778.0,23.77,44.79,1.0
2024-11-27T23:28:33Z,0.0,101920.75,76.0,0.91,767.0,23.77,45.28,1.0
2024-11-27T23:29:03Z,0.0,101921.7,77.0,0.93,774.0,23.82,44.13,1.0
2024-11-27T23:29:33Z,0.0,101925.88,78.0,0.94,781.0,23.84,43.79,1.0
2024-11-27T23:30:03Z,0.0,101926.43,78.0,0.94,781.0,23.85,44.16,1.0
2024-11-27T23:30:33Z,0.0,101927.51,78.0,0.95,785.0,23.86,45.64,1.0
2024-11-27T23:31:03Z,0.0,101926.64,79.0,0.96,791.0,23.83,45.86,1.0
2024-11-27T23:31:33Z,0.0,101930.1,78.0,0.95,787.0,23.82,43.95,1.0
2024-11-27T23:32:03Z,0.0,101929.3,79.0,0.97,793.0,23.82,43.12,1.0
2024-11-27T23:32:34Z,0.0,101929.87,80.0,0.98,801.0,23.81,42.66,1.0
2024-11-27T23:33:04Z,0.0,101932.41,80.0,0.99,802.0,23.86,42.77,1.0
2024-11-27T23:33:34Z,0.0,101930.3,80.0,1.0,806.0,23.89,42.39,1.0
2024-11-27T23:34:04Z,0.0,101990.22,83.0,1.05,831.0,24.91,52.72,1.0
2024-11-27T23:34:34Z,0.0,101959.16,92.0,1.32,929.0,24.91,41.32,1.0
2024-11-27T23:35:04Z,0.0,101949.34,91.0,1.29,919.0,24.48,41.08,1.0
2024-11-27T23:35:34Z,0.0,101972.8,95.0,1.39,952.0,25.35,51.0,1.0
2024-11-27T23:36:04Z,0.0,101987.48,101.0,1.59,1012.0,25.23,48.05,1.0
2024-11-27T23:36:34Z,0.0,102026.8,107.0,1.83,1073.0,25.95,61.15,1.0
2024-11-27T23:37:04Z,0.0,102029.27,107.0,1.84,1075.0,26.07,65.04,1.0
2024-11-27T23:49:04Z,0.0,102045.38,50.0,0.49,600.0,27.32,39.79,0.0
2024-11-27T23:49:34Z,0.0,102026.43,50.0,0.49,600.0,26.66,39.77,0.0
2024-11-27T23:49:49Z,0.0,102019.84,50.0,0.49,600.0,26.41,39.53,0.0
2024-11-27T23:50:20Z,0.0,102008.95,50.0,0.49,600.0,26.04,39.36,0.0
2024-11-27T23:50:50Z,0.0,102001.12,50.0,0.49,600.0,25.8,39.32,0.0
2024-11-27T23:51:20Z,0.0,102000.91,50.0,0.49,600.0,25.66,39.56,0.0
2024-11-27T23:51:35Z,0.0,101998.23,50.0,0.49,600.0,25.6,39.78,0.0
2024-11-27T23:52:05Z,0.0,101995.0,50.0,0.49,600.0,25.5,40.03,0.0
2024-11-27T23:52:35Z,0.0,101991.57,50.0,0.49,600.0,25.41,39.61,0.0
2024-11-27T23:53:05Z,0.0,101991.93,50.0,0.49,600.0,25.36,39.45,0.0
2024-11-27T23:53:35Z,0.0,101988.63,50.0,0.49,600.0,25.29,39.71,0.0
2024-11-27T23:53:50Z,0.0,101986.35,50.0,0.49,600.0,25.25,39.51,1.0
2024-11-27T23:54:20Z,0.0,101984.51,50.0,0.49,600.0,25.2,39.37,1.0
2024-11-27T23:54:50Z,0.0,101983.48,50.0,0.49,600.0,25.15,38.85,1.0
2024-11-27T23:55:21Z,0.0,101980.52,50.0,0.49,600.0,25.11,38.39,1.0
2024-11-27T23:55:51Z,0.0,101978.3,50.0,0.49,600.0,25.05,38.51,1.0
2024-11-27T23:56:06Z,0.0,101976.34,50.0,0.49,600.0,25.03,38.33,1.0
2024-11-27T23:56:36Z,0.0,101976.34,50.0,0.49,600.0,25.0,38.19,1.0
2024-11-27T23:56:51Z,0.0,101973.28,50.0,0.49,600.0,24.99,38.21,1.0
2024-11-27T23:57:21Z,0.0,101973.73,50.0,0.49,600.0,24.98,38.39,1.0
2024-11-27T23:57:51Z,0.0,101971.98,50.0,0.49,600.0,24.95,38.03,1.0
2024-11-27T23:58:06Z,0.0,101970.18,50.0,0.49,600.0,24.93,37.6,1.0
2024-11-27T23:58:36Z,0.0,101970.56,50.0,0.49,600.0,24.9,37.48,1.0
2024-11-27T23:59:06Z,0.0,101969.36,50.0,0.49,600.0,24.88,38.11,1.0
2024-11-27T23:59:21Z,0.0,101969.03,50.0,0.49,600.0,24.87,37.68,1.0
2024-11-27T23:59:37Z,0.0,101969.4,50.0,0.49,600.0,24.85,37.73,1.0
2024-11-28T00:00:07Z,0.0,101965.26,50.0,0.49,600.0,24.83,37.5,1.0
2024-11-28T00:00:22Z,0.0,101966.03,50.0,0.49,600.0,24.81,37.71,1.0
2024-11-28T00:00:52Z,0.0,101965.66,50.0,0.49,600.0,24.8,37.78,1.0
2024-11-28T00:01:22Z,0.0,101962.8,50.0,0.49,600.0,24.79,37.29,1.0
2024-11-28T00:01:37Z,0.0,101964.02,50.0,0.49,600.0,24.79,36.99,1.0
2024-11-28T00:02:07Z,0.0,101963.74,50.0,0.49,600.0,24.76,36.97,1.0
2024-11-28T00:02:22Z,0.0,101965.6,50.0,0.49,600.0,24.75,37.12,1.0
2024-11-28T00:02:37Z,0.0,101963.92,50.0,0.49,600.0,24.75,37.06,1.0
2024-11-28T00:03:07Z,0.0,101962.38,50.0,0.49,600.0,24.74,36.85,1.0
2024-11-28T00:03:22Z,0.0,101965.68,50.0,0.49,600.0,24.73,37.05,1.0
2024-11-28T00:03:38Z,0.0,101963.93,50.0,0.49,600.0,24.73,37.25,1.0
2024-11-28T00:04:08Z,0.0,101965.27,50.0,0.49,600.0,24.73,37.06,1.0
2024-11-28T00:04:23Z,0.0,101966.77,50.0,0.49,600.0,24.73,36.95,1.0
2024-11-28T00:04:53Z,0.0,101965.42,50.0,0.49,600.0,24.73,37.3,1.0
2024-11-28T00:05:08Z,0.0,101966.48,50.0,0.49,600.0,24.73,38.1,1.0
2024-11-28T00:05:38Z,0.0,101964.0,50.0,0.49,600.0,24.73,37.13,1.0
2024-11-28T00:06:08Z,0.0,101966.34,50.0,0.49,600.0,24.73,37.3,1.0
2024-11-28T00:06:38Z,0.0,101965.82,50.0,0.49,600.0,24.74,36.97,1.0
2024-11-28T00:07:08Z,0.0,101969.23,50.0,0.5,600.0,24.75,36.58,1.0
2024-11-28T00:07:39Z,0.0,101969.46,50.0,0.5,601.0,24.75,36.39,1.0
2024-11-28T00:08:09Z,0.0,101970.05,50.0,0.5,602.0,24.76,36.32,1.0
2024-11-28T00:08:39Z,0.0,101969.88,50.0,0.5,600.0,24.77,36.42,1.0
2024-11-28T00:09:09Z,0.0,101971.0,50.0,0.5,601.0,24.75,35.98,1.0
2024-11-28T00:09:39Z,0.0,101971.98,50.0,0.5,601.0,24.77,35.93,1.0
2024-11-28T00:09:54Z,0.0,101973.64,50.0,0.5,602.0,24.77,36.05,1.0
2024-11-28T00:10:24Z,0.0,101972.55,50.0,0.49,600.0,24.78,36.01,1.0
2024-11-28T00:10:39Z,0.0,101974.95,50.0,0.49,600.0,24.78,35.84,1.0
2024-11-28T00:11:09Z,0.0,101975.48,50.0,0.49,600.0,24.79,35.86,1.0
2024-11-28T00:11:24Z,0.0,101973.59,50.0,0.5,600.0,24.79,35.74,1.0
2024-11-28T00:11:54Z,0.0,101975.19,50.0,0.5,600.0,24.8,35.83,1.0
2024-11-28T00:12:09Z,0.0,101975.91,50.0,0.5,601.0,24.8,35.8,1.0
2024-11-28T00:12:25Z,0.0,101978.01,50.0,0.5,600.0,24.8,35.77,1.0
2024-11-28T00:12:54Z,0.0,101978.77,50.0,0.5,600.0,24.8,35.72,1.0
2024-11-28T00:13:10Z,0.0,101978.72,50.0,0.5,600.0,24.8,35.4,1.0
2024-11-28T00:13:40Z,0.0,101978.7,50.0,0.49,600.0,24.79,35.98,1.0
2024-11-28T00:13:55Z,0.0,101977.88,50.0,0.5,601.0,24.79,35.82,1.0
2024-11-28T00:14:10Z,0.0,101979.7,50.0,0.49,600.0,24.79,35.7,1.0
2024-11-28T00:14:40Z,0.0,101980.05,50.0,0.49,600.0,24.79,35.49,1.0
2024-11-28T00:14:55Z,0.0,101980.68,50.0,0.5,602.0,24.8,35.66,1.0
2024-11-28T00:15:25Z,0.0,101981.28,50.0,0.49,600.0,24.78,35.81,1.0
2024-11-28T00:15:40Z,0.0,101979.76,50.0,0.5,601.0,24.78,35.71,1.0
2024-11-28T00:16:10Z,0.0,101981.41,50.0,0.49,600.0,24.78,35.45,1.0
2024-11-28T00:16:40Z,0.0,101980.05,50.0,0.5,602.0,24.77,35.24,1.0
2024-11-28T00:16:55Z,0.0,101978.23,50.0,0.5,601.0,24.77,35.26,1.0
2024-11-28T00:17:10Z,0.0,101979.79,50.0,0.51,603.0,24.77,35.08,1.0
2024-11-28T00:17:40Z,0.0,101981.21,50.0,0.49,600.0,24.78,35.27,1.0
2024-11-28T00:17:56Z,0.0,101982.62,51.0,0.51,604.0,24.78,35.04,1.0
2024-11-28T00:18:26Z,0.0,101982.0,50.0,0.49,600.0,24.77,35.55,1.0
2024-11-28T00:18:56Z,0.0,101982.76,50.0,0.49,600.0,24.76,34.57,1.0
2024-11-28T00:19:11Z,0.0,101980.93,50.0,0.5,600.0,24.76,35.44,1.0
2024-11-28T00:19:41Z,0.0,101979.88,50.0,0.49,600.0,24.74,35.24,1.0
2024-11-28T00:20:11Z,0.0,101980.62,50.0,0.49,600.0,24.74,35.35,1.0
2024-11-28T00:20:41Z,0.0,101979.75,50.0,0.5,601.0,24.72,35.17,1.0
2024-11-28T00:21:11Z,0.0,101977.32,50.0,0.5,600.0,24.71,35.39,1.0
2024-11-28T00:21:26Z,0.0,101978.57,50.0,0.49,600.0,24.7,35.58,1.0
2024-11-28T00:21:56Z,0.0,101977.94,50.0,0.49,600.0,24.69,35.02,1.0
2024-11-28T00:22:11Z,0.0,101977.23,50.0,0.49,600.0,24.69,35.39,1.0
2024-11-28T00:22:27Z,0.0,101976.55,50.0,0.5,601.0,24.68,35.48,1.0
2024-11-28T00:22:57Z,0.0,101977.38,50.0,0.5,602.0,24.68,35.32,1.0
2024-11-28T00:23:12Z,0.0,101977.05,50.0,0.5,600.0,24.67,35.31,1.0
2024-11-28T00:23:42Z,0.0,101974.38,50.0,0.5,601.0,24.67,35.0,1.0
2024-11-28T00:23:57Z,0.0,101974.59,50.0,0.49,600.0,24.66,34.81,1.0
2024-11-28T00:24:27Z,0.0,101976.33,50.0,0.51,603.0,24.66,35.28,1.0
2024-11-28T00:24:57Z,0.0,101974.27,50.0,0.5,602.0,24.64,35.02,1.0
2024-11-28T00:25:27Z,0.0,101979.25,50.0,0.5,601.0,24.64,34.74,1.0
2024-11-28T00:25:57Z,0.0,101979.09,50.0,0.49,600.0,24.62,34.71,1.0
2024-11-28T00:26:13Z,0.0,101977.07,50.0,0.49,600.0,24.61,34.48,1.0
2024-11-28T00:26:43Z,0.0,101980.51,50.0,0.5,601.0,24.61,35.06,1.0
2024-11-28T00:26:58Z,0.0,101980.25,50.0,0.5,600.0,24.61,35.52,1.0
2024-11-28T00:27:28Z,0.0,101979.72,50.0,0.49,600.0,24.6,34.93,1.0
2024-11-28T00:27:58Z,0.0,101981.4,50.0,0.5,602.0,24.59,34.96,1.0
2024-11-28T00:28:28Z,0.0,101981.9,50.0,0.49,600.0,24.58,35.1,1.0
2024-11-28T00:28:58Z,0.0,101983.54,50.0,0.5,600.0,24.55,35.24,1.0
2024-11-28T00:29:28Z,0.0,101983.41,50.0,0.49,600.0,24.54,35.15,1.0
2024-11-28T00:29:58Z,0.0,101983.89,50.0,0.5,601.0,24.52,34.73,1.0
2024-11-28T00:30:13Z,0.0,101983.7,50.0,0.5,601.0,24.52,34.81,1.0
2024-11-28T00:30:44Z,0.0,101980.97,50.0,0.49,600.0,24.52,35.86,1.0
2024-11-28T00:31:14Z,0.0,101982.23,51.0,0.51,604.0,24.51,35.14,1.0
2024-11-28T00:31:44Z,0.0,101981.11,50.0,0.5,600.0,24.51,34.42,1.0
2024-11-28T00:32:14Z,0.0,101976.76,50.0,0.5,601.0,24.5,35.21,1.0
2024-11-28T00:32:44Z,0.0,101975.52,50.0,0.49,600.0,24.49,35.64,1.0
2024-11-28T00:33:14Z,0.0,101976.98,50.0,0.5,600.0,24.48,35.39,1.0
2024-11-28T00:33:44Z,0.0,101976.23,51.0,0.51,606.0,24.47,35.15,1.0
2024-11-28T00:34:14Z,0.0,101976.84,50.0,0.49,600.0,24.45,34.83,1.0
2024-11-28T00:34:44Z,0.0,101975.69,50.0,0.51,603.0,24.46,34.34,1.0
2024-11-28T00:35:14Z,0.0,101973.45,50.0,0.5,601.0,24.44,34.37,1.0
2024-11-28T00:35:45Z,0.0,101971.98,50.0,0.49,600.0,24.43,34.42,1.0
2024-11-28T00:36:15Z,0.0,101972.84,50.0,0.49,600.0,24.43,35.28,1.0
2024-11-28T00:36:45Z,0.0,101972.81,50.0,0.49,600.0,24.44,34.9,1.0
2024-11-28T00:37:15Z,0.0,101971.76,50.0,0.5,602.0,24.44,34.54,1.0
2024-11-28T00:37:30Z,0.0,101975.34,50.0,0.5,600.0,24.45,34.22,1.0
2024-11-28T00:38:00Z,0.0,101975.27,51.0,0.51,604.0,24.46,34.73,1.0
2024-11-28T00:38:15Z,0.0,101975.78,50.0,0.5,601.0,24.46,34.38,1.0
2024-11-28T00:38:45Z,0.0,101975.01,50.0,0.5,602.0,24.45,34.25,1.0
2024-11-28T00:39:15Z,0.0,101976.26,50.0,0.5,603.0,24.46,34.18,1.0
2024-11-28T00:39:45Z,0.0,101977.8,51.0,0.51,605.0,24.47,34.35,1.0
2024-11-28T00:40:01Z,0.0,101978.84,50.0,0.49,600.0,24.47,34.5,1.0
2024-11-28T00:40:31Z,0.0,101978.07,51.0,0.51,605.0,24.47,34.35,1.0
2024-11-28T00:40:46Z,0.0,101979.95,51.0,0.51,605.0,24.46,34.17,1.0
2024-11-28T00:41:16Z,0.0,101981.25,51.0,0.51,604.0,24.46,34.32,1.0
2024-11-28T00:41:46Z,0.0,101981.11,51.0,0.51,605.0,24.46,34.56,1.0
2024-11-28T00:42:16Z,0.0,101981.25,50.0,0.5,602.0,24.44,34.16,1.0
2024-11-28T00:42:46Z,0.0,101979.2,50.0,0.5,602.0,24.41,33.97,1.0
2024-11-28T00:43:16Z,0.0,101978.8,50.0,0.49,600.0,24.4,34.04,1.0
2024-11-28T00:43:31Z,0.0,101980.23,50.0,0.5,600.0,24.4,34.07,1.0
2024-11-28T00:44:01Z,0.0,101981.42,50.0,0.51,603.0,24.41,34.48,1.0
2024-11-28T00:44:16Z,0.0,101982.05,50.0,0.51,603.0,24.41,34.71,1.0
2024-11-28T00:44:47Z,0.0,101980.13,50.0,0.5,601.0,24.4,34.6,1.0
2024-11-28T00:45:17Z,0.0,101981.04,50.0,0.5,600.0,24.39,34.63,1.0
2024-11-28T00:45:47Z,0.0,101980.59,50.0,0.51,603.0,24.38,34.74,1.0
2024-11-28T00:46:17Z,0.0,101980.02,50.0,0.5,602.0,24.37,34.51,1.0
2024-11-28T00:46:47Z,0.0,101980.86,50.0,0.49,600.0,24.38,34.36,1.0
2024-11-28T00:47:17Z,0.0,101980.34,50.0,0.5,603.0,24.36,34.42,1.0
2024-11-28T00:47:47Z,0.0,101982.1,50.0,0.5,602.0,24.35,34.2,1.0
2024-11-28T00:48:17Z,0.0,101981.22,50.0,0.5,602.0,24.35,34.32,1.0
2024-11-28T00:48:32Z,0.0,101982.07,50.0,0.5,601.0,24.35,34.19,1.0
2024-11-28T00:49:02Z,0.0,101981.81,50.0,0.49,600.0,24.35,34.23,1.0
2024-11-28T00:49:32Z,0.0,101981.21,50.0,0.5,600.0,24.34,34.23,1.0
